id,name,locality,timezone,isMobile,isMonitor,instruments,sensors,licenses,bounds,distance,country.id,country.code,country.name,owner.id,owner.name,provider.id,provider.name,coordinates.latitude,coordinates.longitude,datetimeFirst.utc,datetimeFirst.local,datetimeLast.utc,datetimeLast.local,datetimeFirst,datetimeLast
708,GBUAPCD EBAM @ Lee V,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1230, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.121087, 37.957109, -119.121087, 37.957109]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.957109,-119.121087,2016-06-25T12:00:00Z,2016-06-25T05:00:00-07:00,2017-11-15T06:00:00Z,2017-11-14T22:00:00-08:00,,
784,San Luis Obispo - Hi,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1565, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 1361, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1566, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.668892, 35.25639, -120.668892, 35.25639]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,35.25639,-120.668892,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2019-04-18T20:00:00Z,2019-04-18T13:00:00-07:00,,
785,Merced - S. Coffee A,Merced,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 4272194, 'name': 'no ppm', 'parameter': {'id': 35, 'name': 'no', 'units': 'ppm', 'displayName': 'NO'}}, {'id': 24438, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 4272207, 'name': 'nox ppm', 'parameter': {'id': 19840, 'name': 'nox', 'units': 'ppm', 'displayName': 'NOx'}}, {'id': 1362, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 24085, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.433601, 37.2817, -120.433601, 37.2817]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.2817,-120.433601,2016-03-10T08:00:00Z,2016-03-10T00:00:00-08:00,2024-01-10T17:00:00Z,2024-01-10T09:00:00-08:00,,
786,Madera - Pump Yard,Madera,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1363, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.01, 36.8669, -120.01, 36.8669]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.8669,-120.01,2016-03-10T08:00:00Z,2016-03-10T00:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
787,Parlier,Fresno,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 4272286, 'name': 'no ppm', 'parameter': {'id': 35, 'name': 'no', 'units': 'ppm', 'displayName': 'NO'}}, {'id': 24581, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 4272132, 'name': 'nox ppm', 'parameter': {'id': 19840, 'name': 'nox', 'units': 'ppm', 'displayName': 'NOx'}}, {'id': 1364, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.5036, 36.5975, -119.5036, 36.5975]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.5975,-119.5036,2016-03-10T08:00:00Z,2016-03-10T00:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
788,Maricopa - Stanilaus,Bakersfield,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1365, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.4039, 35.0544, -119.4039, 35.0544]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,35.0544,-119.4039,2016-03-10T08:00:00Z,2016-03-10T00:00:00-08:00,2025-12-21T10:00:00Z,2025-12-21T02:00:00-08:00,,
789,Fresno - Sierra Skyp,Fresno,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1366, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.8744, 36.8414, -119.8744, 36.8414]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.8414,-119.8744,2016-03-10T08:00:00Z,2016-03-10T00:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
790,Clovis - N. Villa Av,Fresno,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 24606, 'name': 'co ppm', 'parameter': {'id': 8, 'name': 'co', 'units': 'ppm', 'displayName': 'CO'}}, {'id': 4272204, 'name': 'no ppm', 'parameter': {'id': 35, 'name': 'no', 'units': 'ppm', 'displayName': 'NO'}}, {'id': 24603, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 4272263, 'name': 'nox ppm', 'parameter': {'id': 19840, 'name': 'nox', 'units': 'ppm', 'displayName': 'NOx'}}, {'id': 1367, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 1557308, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 20543, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.71640000000001, 36.81919899999999, -119.71640000000001, 36.81919899999999]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.81919899999999,-119.71640000000001,2016-03-10T08:00:00Z,2016-03-10T00:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
791,Turlock - S. Minaret,Modesto,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 4272096, 'name': 'no ppm', 'parameter': {'id': 35, 'name': 'no', 'units': 'ppm', 'displayName': 'NO'}}, {'id': 24849, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 4272228, 'name': 'nox ppm', 'parameter': {'id': 19840, 'name': 'nox', 'units': 'ppm', 'displayName': 'NOx'}}, {'id': 1368, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 1662593, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 24850, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.83580000000002, 37.4883, -120.83580000000002, 37.4883]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.4883,-120.83580000000002,2016-03-10T08:00:00Z,2016-03-10T00:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
792,Fresno - Drummond St,Fresno,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 4272068, 'name': 'no ppm', 'parameter': {'id': 35, 'name': 'no', 'units': 'ppm', 'displayName': 'NO'}}, {'id': 24529, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 4272138, 'name': 'nox ppm', 'parameter': {'id': 19840, 'name': 'nox', 'units': 'ppm', 'displayName': 'NOx'}}, {'id': 1370, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 1584627, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.7414, 36.7056, -119.7414, 36.7056]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.7056,-119.7414,2016-03-10T08:00:00Z,2016-03-10T00:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
793,TracyAP,Stockton,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 4272735, 'name': 'no ppm', 'parameter': {'id': 35, 'name': 'no', 'units': 'ppm', 'displayName': 'NO'}}, {'id': 24429, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 4273047, 'name': 'nox ppm', 'parameter': {'id': 19840, 'name': 'nox', 'units': 'ppm', 'displayName': 'NOx'}}, {'id': 1371, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 24432, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 24433, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.4406, 37.6825, -121.4406, 37.6825]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.6825,-121.4406,2016-03-10T08:00:00Z,2016-03-10T00:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
799,Lassen Volcanic NP,Redding,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1396, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.5764, 40.5403, -121.5764, 40.5403]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,40.5403,-121.5764,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
806,Death Valley NP,Bishop,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1409, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-116.8481, 36.5092, -116.8481, 36.5092]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.5092,-116.8481,2016-03-07T16:00:00Z,2016-03-07T08:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
825,Otay Mesa - Donovan,San Diego-Carlsbad-San Marcos,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 3984, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 4488336, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1469, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-116.929486, 32.579361, -116.929486, 32.579361]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,32.579361,-116.929486,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
838,Universidad Autonoma,,America/Tijuana,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1488, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-115.4469, 32.6292, -115.4469, 32.6292]",,157,MX,Mexico,4,Unknown Governmental Organization,119,AirNow,32.6292,-115.4469,2016-04-21T15:00:00Z,2016-04-21T08:00:00-07:00,2022-10-03T18:00:00Z,2022-10-03T11:00:00-07:00,,
847,South Long Beach,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1502, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-118.175278, 33.792221, -118.175278, 33.792221]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,33.792221,-118.175278,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2022-05-05T22:00:00Z,2022-05-05T15:00:00-07:00,,
861,Blythe,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1547, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-114.6006, 33.6122, -114.6006, 33.6122]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,33.6122,-114.6006,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2019-04-18T20:00:00Z,2019-04-18T13:00:00-07:00,,
862,Stockton - Hazelton,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1563, 'name': 'co ppm', 'parameter': {'id': 8, 'name': 'co', 'units': 'ppm', 'displayName': 'CO'}}, {'id': 1549, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 1553, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 1554, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.2675, 37.9508, -121.2675, 37.9508]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.9508,-121.2675,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2019-04-19T14:00:00Z,2019-04-19T07:00:00-07:00,,
864,Sonora - Barretta St,Phoenix Lake-Cedar Ridge,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1551, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.378551, 37.98178, -120.378551, 37.98178]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.98178,-120.378551,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
866,Modesto - 14th Stree,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1569, 'name': 'co ppm', 'parameter': {'id': 8, 'name': 'co', 'units': 'ppm', 'displayName': 'CO'}}, {'id': 1568, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 1562, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1561, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.9936, 37.6583, -120.9936, 37.6583]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.6583,-120.9936,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2019-04-18T19:00:00Z,2019-04-18T12:00:00-07:00,,
867,Paso Robles - Santa,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1571, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 1564, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.69, 35.6317, -120.69, 35.6317]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,35.6317,-120.69,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2016-08-19T23:00:00Z,2016-08-19T16:00:00-07:00,,
871,Santa Barbara,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1573, 'name': 'co ppm', 'parameter': {'id': 8, 'name': 'co', 'units': 'ppm', 'displayName': 'CO'}}, {'id': 1574, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 1576, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 19805, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 19806, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.6903, 34.4278, -119.6903, 34.4278]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,34.4278,-119.6903,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2019-04-19T14:00:00Z,2019-04-19T07:00:00-07:00,,
873,Sutter Buttes (seaso,SUTTER,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1578, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.82046, 39.20556, -121.82046, 39.20556]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,39.20556,-121.82046,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2025-10-30T17:00:00Z,2025-10-30T10:00:00-07:00,,
874,Yuba City,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1579, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 1580, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 1581, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1582, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.6175, 39.1389, -121.6175, 39.1389]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,39.1389,-121.6175,2016-03-06T20:00:00Z,2016-03-06T12:00:00-08:00,2019-04-19T14:00:00Z,2019-04-19T07:00:00-07:00,,
875,Roseville - N.Sunris,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 1586, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 1585, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 1584, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1583, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.2653, 38.7458, -121.2653, 38.7458]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.7458,-121.2653,2016-04-26T14:00:00Z,2016-04-26T07:00:00-07:00,2019-04-18T18:00:00Z,2019-04-18T11:00:00-07:00,,
